"period_id","seconds","start_x","start_y","end_x","end_y","action_type","result","possession_group"
1,"1536","65.73","44.336","70.03500000000001","46.580000000000005","0","0","103"
1,"1539","68.04","35.428000000000004","68.04","35.428000000000004","7","0","105"
1,"1555","25.2","26.112000000000002","25.2","26.112000000000002","10","1","107"
1,"1556","25.2","26.112000000000002","7.664999999999999","36.992000000000004","21","1","107"
1,"1557","7.664999999999999","36.992000000000004","7.664999999999999","36.992000000000004","17","1","107"
1,"1571","7.5600000000000005","38.148","25.935","34.068","0","1","107"
1,"1572","25.515","34.476","13.755","22.44","0","1","107"
1,"1573.5","13.755","22.44","8.19","19.311999999999998","21","1","107"
1,"1575","8.19","19.311999999999998","44.519999999999996","8.5","0","0","107"
1,"1592","43.47","20.128000000000004","53.235","41.412","0","1","109"
1,"1595","53.13","41.684","67.2","51.952","0","0","109"
1,"1599","62.474999999999994","50.728","67.62","65.212","0","1","111"
1,"1601","67.62","65.212","85.89","63.104","21","1","111"
1,"1603","85.89","63.104","90.615","49.98","0","0","111"
1,"1610","61.11000000000001","60.656","61.11000000000001","60.656","10","1","113"
1,"1610.5","61.11000000000001","60.656","69.40499999999999","61.88","21","1","113"
1,"1611","69.40499999999999","61.88","61.529999999999994","49.844","0","1","113"
1,"1615","62.79","48.07600000000001","50.925","30.192","0","1","113"
1,"1619","51.765","28.9","60.58500000000001","42.092","0","1","113"
1,"1620","60.58500000000001","42.092","63.419999999999995","34.816","21","1","113"
1,"1621","63.419999999999995","34.816","71.505","5.9159999999999995","0","1","113"
1,"1623","71.505","5.9159999999999995","78.96","1.7000000000000002","21","1","113"
1,"1625","78.96","1.7000000000000002","67.82999999999998","18.564","0","1","113"
1,"1626","67.82999999999998","18.564","80.115","10.472","21","1","113"
1,"1627","80.115","10.472","75.81","4.760000000000001","0","1","113"
1,"1628.5","75.81","4.760000000000001","80.42999999999999","1.36","21","1","113"
1,"1630","80.42999999999999","1.36","76.965","17.408","0","1","113"
1,"1630.5","76.965","17.408","83.05499999999999","11.628","21","1","113"
1,"1631","83.05499999999999","11.628","73.71000000000001","11.152","0","1","113"
1,"1631.5","73.71000000000001","11.152","78.54","8.908000000000001","21","1","113"
1,"1632","78.54","8.908000000000001","72.765","23.052","0","1","113"
1,"1633","72.765","23.052","76.44","20.535999999999998","21","1","113"
1,"1634","76.44","20.535999999999998","89.46","22.168","0","0","113"
1,"1640","52.605","8.5","57.330000000000005","7.684","21","1","115"
1,"1643","57.330000000000005","7.684","47.88","29.308","0","1","115"
1,"1644.5","47.88","29.308","51.555","25.636","21","1","115"
1,"1646","51.555","25.636","59.324999999999996","6.664000000000001","0","1","115"
1,"1648","59.324999999999996","6.664000000000001","65.1","4.352","21","1","115"
1,"1650","65.1","4.352","60.9","21.556","0","1","115"
1,"1650.5","60.9","21.556","60.69","18.291999999999998","21","1","115"
1,"1651","60.69","18.291999999999998","48.300000000000004","35.836","0","1","115"
1,"1653.5","48.300000000000004","35.836","55.02","38.48800000000001","21","1","115"
1,"1656","55.02","38.48800000000001","64.89","46.30799999999999","0","1","115"
1,"1656.5","64.89","46.30799999999999","71.295","43.112","21","1","115"
1,"1657","71.295","43.112","71.295","43.112","19","0","115"
1,"1661","60.58500000000001","50.728","60.58500000000001","50.728","9","1","117"
1,"1661.5","60.58500000000001","50.728","55.96499999999999","49.572","21","1","117"
1,"1662","55.96499999999999","49.572","56.7","35.836","0","1","117"
1,"1663.5","56.7","35.836","60.480000000000004","35.428000000000004","21","1","117"
1,"1665","60.480000000000004","35.428000000000004","64.155","16.524","0","1","117"
1,"1667","64.155","16.524","70.875","19.040000000000003","21","1","117"
1,"1669","70.875","19.040000000000003","66.57000000000001","29.172","0","1","117"
1,"1669.5","66.57000000000001","29.172","72.975","27.540000000000003","21","1","117"
1,"1670","72.975","27.540000000000003","69.3","31.211999999999996","0","0","117"
1,"1682","13.755","45.083999999999996","13.755","45.083999999999996","9","0","119"
1,"1692","4.41","26.452","9.555","19.651999999999997","22","1","121"
1,"1692","9.555","19.651999999999997","9.24","26.86","21","1","121"
1,"1692","9.24","26.86","22.47","7.276","0","1","121"
1,"1692.5","22.47","7.276","20.475","14.891999999999998","21","1","121"
1,"1693","20.475","14.891999999999998","13.125","18.02","0","1","121"
1,"1694.5","13.125","18.02","9.45","22.168","21","1","121"
1,"1696","9.45","22.168","7.664999999999999","29.036","0","1","121"
1,"1697","7.664999999999999","29.036","5.1450000000000005","34.884","21","1","121"
1,"1698","5.1450000000000005","34.884","20.475","29.92","0","1","121"
1,"1699","20.580000000000002","31.483999999999998","10.290000000000001","22.032","0","1","121"
1,"1700","10.290000000000001","22.032","9.87","18.088","21","1","121"
1,"1701","9.87","18.088","24.884999999999998","16.796","0","1","121"
1,"1702","24.884999999999998","16.796","27.615000000000002","14.416","21","1","121"
1,"1703","27.615000000000002","14.416","30.45","22.168","0","1","121"
1,"1705.5","30.45","22.168","49.245","22.032","21","1","121"
1,"1708","49.245","22.032","66.36","5.78","0","1","121"
1,"1711","66.36","5.78","87.36000000000001","16.184","21","1","121"
1,"1714","87.36000000000001","16.184","93.45","18.156000000000002","0","0","121"
1,"1715","89.25","18.291999999999998","89.25","18.291999999999998","19","0","123"
1,"1723","55.650000000000006","19.516","71.82000000000001","13.668000000000001","21","1","125"
1,"1726","71.82000000000001","13.668000000000001","76.44","5.508","0","1","125"
1,"1727","75.075","5.78","64.47","9.384","0","1","125"
1,"1732","63.839999999999996","12.036","56.595000000000006","23.323999999999998","0","1","125"
1,"1733","57.53999999999999","22.711999999999996","59.63999999999999","8.5","0","1","125"
1,"1735","59.63999999999999","8.5","65.31","8.024000000000001","21","1","125"
1,"1737","65.31","8.024000000000001","70.56","4.0120000000000005","0","1","125"
1,"1738","70.56","4.0120000000000005","74.33999999999999","0.136","21","1","125"
1,"1739","74.33999999999999","0.136","61.11000000000001","11.899999999999999","0","1","125"
1,"1740","61.11000000000001","11.899999999999999","65.94","8.092","21","1","125"
1,"1741","65.94","8.092","54.18","29.58","0","1","125"
1,"1743","54.18","29.58","58.06499999999999","31.211999999999996","21","1","125"
1,"1745","58.06499999999999","31.211999999999996","56.28","50.93200000000001","0","1","125"
1,"1747","56.28","50.93200000000001","58.800000000000004","54.943999999999996","21","1","125"
1,"1749","58.800000000000004","54.943999999999996","64.575","63.988","0","1","125"
1,"1751","65.205","65.688","70.03500000000001","55.352000000000004","0","0","125"
1,"1763","74.76","68","70.56","52.972","2","1","127"
1,"1770","68.46000000000001","48.07600000000001","93.345","34.544","0","0","129"
1,"1775","63.21","23.732","68.565","7.548","0","1","131"
1,"1778","68.565","7.548","75.495","1.4960000000000002","21","1","131"
1,"1781","75.495","1.4960000000000002","63.945","19.651999999999997","0","1","131"
1,"1783","63.945","19.651999999999997","68.25","21.828","21","1","131"
1,"1785","68.25","21.828","72.66000000000001","63.376000000000005","0","1","131"
1,"1789","72.66000000000001","63.376000000000005","72.66000000000001","53.108","21","1","131"
1,"1793","72.66000000000001","53.108","64.26","54.196000000000005","0","1","131"
1,"1794","64.26","54.196000000000005","64.995","49.367999999999995","21","1","131"
1,"1795","64.995","49.367999999999995","55.335","46.716","0","1","131"
1,"1796.5","55.335","46.716","53.445","39.644","21","1","131"
1,"1798","53.445","39.644","58.69499999999999","19.311999999999998","0","1","131"
1,"1799","58.69499999999999","19.311999999999998","53.97","22.236","21","1","131"
1,"1800","53.97","22.236","69.08999999999999","3.128","0","1","131"
1,"1804","69.08999999999999","3.128","70.66499999999999","15.096","21","1","131"
1,"1808","70.66499999999999","15.096","63.629999999999995","26.043999999999997","0","1","131"
1,"1809","63.629999999999995","26.043999999999997","67.935","23.799999999999997","21","1","131"
1,"1810","67.935","23.799999999999997","70.66499999999999","43.452","0","1","131"
1,"1811","70.66499999999999","43.452","75.6","46.443999999999996","21","1","131"
1,"1812","75.6","46.443999999999996","73.71000000000001","33.184","0","1","131"
1,"1813","73.71000000000001","33.184","82.52999999999999","39.711999999999996","21","1","131"
1,"1814","82.52999999999999","39.711999999999996","21.735","25.5","0","0","131"
1,"1818","80.22","46.647999999999996","75.705","62.083999999999996","0","1","133"
1,"1822","76.335","61.132000000000005","80.42999999999999","54.943999999999996","0","1","133"
1,"1823","80.535","57.187999999999995","89.46","62.356","0","0","133"
1,"1835","85.78500000000001","68","66.99","59.84","2","1","135"
1,"1837","65.625","60.656","77.91","62.832","0","1","135"
1,"1839.5","77.91","62.832","85.155","57.05200000000001","21","1","135"
1,"1842","85.155","57.05200000000001","89.14500000000001","44.472","0","1","135"
1,"1842","89.14500000000001","44.472","85.89","49.232000000000006","21","1","135"
1,"1842","85.89","49.232000000000006","105","49.708","0","0","135"
1,"1869","62.37","20.4","62.37","20.4","9","0","137"
1,"1874","55.650000000000006","10.132","55.650000000000006","10.132","9","0","139"
1,"1875","53.34","10.608","53.34","10.608","9","1","139"
1,"1875.5","53.34","10.608","59.114999999999995","12.92","21","1","139"
1,"1876","59.114999999999995","12.92","61.11000000000001","27.608","21","1","139"
1,"1880","61.11000000000001","27.608","71.82000000000001","49.572","0","1","139"
1,"1881","70.875","47.19200000000001","70.35000000000001","41.684","0","0","139"
1,"1886","60.58500000000001","22.848000000000003","60.58500000000001","22.848000000000003","8","0","141"
1,"1916","50.085","22.711999999999996","63","22.304","0","0","143"
1,"1919","58.169999999999995","17.272","58.169999999999995","17.272","19","0","145"
1,"1952","42.21","35.02","47.775","31.823999999999998","4","1","147"
1,"1953.5","47.775","31.823999999999998","53.97","36.856","21","1","147"
1,"1955","53.97","36.856","48.300000000000004","62.62799999999999","0","1","147"
1,"1957.5","48.300000000000004","62.62799999999999","50.294999999999995","60.316","21","1","147"
1,"1960","50.294999999999995","60.316","36.75","47.056000000000004","0","1","147"
1,"1962","36.75","47.056000000000004","46.935","41.412","21","1","147"
1,"1964","46.935","41.412","55.755","19.176","0","1","147"
1,"1965.5","55.755","19.176","57.53999999999999","13.668000000000001","21","1","147"
1,"1967","57.53999999999999","13.668000000000001","65.73","14.891999999999998","0","1","147"
1,"1970","65.31","13.600000000000001","64.26","23.936000000000003","0","1","147"
1,"1971","64.26","22.711999999999996","51.660000000000004","33.79600000000001","0","1","147"
1,"1973.5","51.660000000000004","33.79600000000001","56.385000000000005","35.02","21","1","147"
1,"1976","56.385000000000005","35.02","55.440000000000005","21.42","0","1","147"
1,"1978","55.440000000000005","21.42","63.945","15.911999999999999","21","1","147"
1,"1980","63.945","15.911999999999999","63.629999999999995","8.16","0","1","147"
1,"1982.5","63.629999999999995","8.16","73.815","4.488","21","1","147"
1,"1985","73.815","4.488","66.675","27.676000000000002","0","1","147"
1,"1986.5","66.675","27.676000000000002","70.03500000000001","27.676000000000002","21","1","147"
1,"1988","70.03500000000001","27.676000000000002","72.44999999999999","51.204","0","1","147"
1,"1989.5","72.44999999999999","51.204","81.165","52.904","21","1","147"
1,"1991","81.165","52.904","86.72999999999999","61.608","0","1","147"
1,"1998","88.30499999999999","51.06799999999999","103.53","37.128","11","0","147"
1,"2039","6.3","13.328000000000001","6.3","13.328000000000001","9","1","149"
1,"2039","7.3500000000000005","12.648000000000001","12.18","10.744","21","1","149"
1,"2041","12.18","10.744","12.18","10.744","7","0","149"
1,"2076","4.515","36.38","34.02","63.24","22","0","151"
1,"2084","22.47","52.564","18.06","60.86","0","1","153"
1,"2086","18.794999999999998","59.092000000000006","3.15","41.684","0","1","153"
1,"2090","2.9399999999999995","39.099999999999994","30.659999999999997","8.296","0","1","153"
1,"2093","30.659999999999997","8.296","29.19","1.02","21","1","153"
1,"2096","29.19","1.02","12.285","8.16","0","1","153"
1,"2096.5","12.285","8.16","14.595","4.216","21","1","153"
1,"2097","14.595","4.216","44.415","19.311999999999998","0","1","153"
1,"2098.5","44.415","19.311999999999998","46.935","17","21","1","153"
1,"2100","46.935","17","35.7","23.936000000000003","0","1","153"
1,"2101.5","35.7","23.936000000000003","40.005","24.683999999999997","21","1","153"
1,"2103","40.005","24.683999999999997","69.92999999999999","60.86","0","1","153"
1,"2106.5","69.92999999999999","60.86","73.60499999999999","43.86","21","1","153"
1,"2110","73.60499999999999","43.86","71.82000000000001","34.068","0","1","153"
1,"2110.5","71.82000000000001","34.068","74.02499999999999","30.871999999999996","21","1","153"
1,"2111","74.02499999999999","30.871999999999996","64.47","38.69199999999999","0","1","153"
1,"2112","64.47","38.69199999999999","68.985","34.884","21","1","153"
1,"2113","68.985","34.884","74.33999999999999","51.952","0","1","153"
1,"2114.5","74.33999999999999","51.952","85.89","53.04","21","1","153"
1,"2116","85.89","53.04","98.595","56.983999999999995","0","1","153"
1,"2118","100.905","57.12","85.47","16.048000000000002","1","1","153"
1,"2124","84.315","17.068","76.965","28.832","0","1","153"
1,"2126","76.965","28.832","105","27.200000000000003","11","0","153"
1,"2152","40.11","20.672","35.06999999999999","38.964","0","1","155"
1,"2153.5","35.06999999999999","38.964","37.905","36.04","21","1","155"
1,"2155","37.905","36.04","13.965","40.324","0","1","155"
1,"2156.5","13.965","40.324","18.27","38.623999999999995","21","1","155"
1,"2158","18.27","38.623999999999995","30.240000000000002","29.172","0","1","155"
1,"2159","30.240000000000002","29.172","32.339999999999996","32.98","21","1","155"
1,"2160","32.339999999999996","32.98","25.935","17.068","0","1","155"
1,"2162","25.935","17.068","31.5","17.816000000000003","21","1","155"
1,"2164","31.5","17.816000000000003","35.06999999999999","27.063999999999997","0","1","155"
1,"2166","35.06999999999999","27.063999999999997","42.525000000000006","27.676000000000002","21","1","155"
1,"2168","42.525000000000006","27.676000000000002","35.595","42.976","0","1","155"
1,"2169","35.595","42.976","37.38","46.716","21","1","155"
1,"2170","37.38","46.716","58.38","62.967999999999996","0","1","155"
1,"2172.5","58.38","62.967999999999996","68.88","61.74399999999999","21","1","155"
1,"2175","68.88","61.74399999999999","70.875","64.872","0","1","155"
1,"2175.5","70.875","64.872","78.33","66.776","21","1","155"
1,"2176","78.33","66.776","78.33","66.776","7","0","155"
1,"2181","90.405","60.18","90.405","60.18","9","0","157"
1,"2216","75.075","0","68.25","11.56","2","1","159"
1,"2217","68.25","11.56","76.54500000000002","6.800000000000001","21","1","159"
1,"2218","76.54500000000002","6.800000000000001","62.16000000000001","8.024000000000001","0","0","159"
1,"2222","56.595000000000006","0.8160000000000001","56.595000000000006","0.8160000000000001","9","0","161"
1,"2226","59.21999999999999","0.6120000000000001","59.21999999999999","0.6120000000000001","9","1","163"
1,"2227","60.06000000000001","1.904","57.435","9.927999999999999","0","1","163"
1,"2228","57.435","9.927999999999999","57.01499999999999","5.576","21","1","163"
1,"2229","57.01499999999999","5.576","57.75000000000001","34.34","0","1","163"
1,"2231","57.855000000000004","33.79600000000001","64.155","54.943999999999996","0","1","163"
1,"2235","64.155","54.943999999999996","74.655","57.392","21","1","163"
1,"2239","74.655","57.392","67.935","55.964","0","0","163"
1,"2278","41.475","68","41.685","44.676","2","1","165"
1,"2281","41.685","46.443999999999996","50.19","30.192","0","1","165"
1,"2283.5","50.19","30.192","68.985","23.868000000000002","21","1","165"
1,"2286","68.985","23.868000000000002","78.225","15.64","0","1","165"
1,"2289","78.225","15.64","85.89","19.651999999999997","21","1","165"
1,"2292","85.89","19.651999999999997","92.4","10.132","0","1","165"
1,"2294","90.92999999999999","8.704","95.76","19.924","1","0","165"
1,"2317","104.58","0.40800000000000003","95.235","25.296000000000003","6","0","167"
1,"2327","67.72500000000001","6.867999999999999","50.61000000000001","30.804","0","1","169"
1,"2331","49.769999999999996","31.008000000000003","22.575","36.312000000000005","0","1","169"
1,"2336","20.265","34.476","33.495","7.276","0","1","169"
1,"2338","33.495","7.276","45.464999999999996","4.352","21","1","169"
1,"2340","45.464999999999996","4.352","60.58500000000001","3.4000000000000004","0","1","169"
1,"2341.5","60.58500000000001","3.4000000000000004","59.849999999999994","0.476","21","1","169"
1,"2343","59.849999999999994","0.476","56.07","9.792000000000002","0","1","169"
1,"2344.5","56.07","9.792000000000002","58.800000000000004","8.432","21","1","169"
1,"2346","58.800000000000004","8.432","70.56","4.42","0","1","169"
1,"2349","69.825","2.108","68.25","10.132","0","1","169"
1,"2349.5","68.25","10.132","65.94","5.984000000000001","21","1","169"
1,"2350","65.94","5.984000000000001","78.435","15.164","0","1","169"
1,"2350.5","78.435","15.164","80.22","12.512","21","1","169"
1,"2351","80.22","12.512","80.22","12.512","19","0","169"
1,"2357","67.41","17.68","70.13999999999999","23.868000000000002","21","1","171"
1,"2359","70.13999999999999","23.868000000000002","82.845","17.544","0","0","171"
1,"2396","45.045","34.136","58.169999999999995","22.168","0","1","173"
1,"2396.5","58.169999999999995","22.168","56.80500000000001","13.26","21","1","173"
1,"2397","56.80500000000001","13.26","63.945","8.5","0","1","173"
1,"2398.5","63.945","8.5","65.625","1.6320000000000001","21","1","173"
1,"2400","65.625","1.6320000000000001","57.855000000000004","17.272","0","1","173"
1,"2400.5","57.855000000000004","17.272","64.785","8.636","21","1","173"
1,"2401","64.785","8.636","65.73","8.296","0","1","173"
1,"2403.5","65.73","8.296","87.78","10.336","21","1","173"
1,"2406","87.78","10.336","90.92999999999999","4.148","0","1","173"
1,"2411","91.245","1.8360000000000003","71.61","13.056000000000001","0","1","173"
1,"2412.5","71.61","13.056000000000001","79.065","19.651999999999997","21","1","173"
1,"2414","79.065","19.651999999999997","75.81","15.911999999999999","0","0","173"
1,"2423","58.38","60.52","58.38","60.52","8","0","175"
1,"2471","54.705000000000005","68","60.58500000000001","60.452","2","1","177"
1,"2472.5","60.58500000000001","60.452","57.120000000000005","59.84","21","1","177"
1,"2474","57.120000000000005","59.84","58.48500000000001","45.083999999999996","0","1","177"
1,"2475","58.48500000000001","45.083999999999996","59.010000000000005","39.78","21","1","177"
1,"2476","59.010000000000005","39.78","64.155","35.088","0","1","177"
1,"2476","64.365","33.116","68.46000000000001","41.956","0","1","177"
1,"2478","68.46000000000001","41.956","75.28500000000001","35.428000000000004","21","1","177"
1,"2480","75.28500000000001","35.428000000000004","70.56","30.94","0","1","177"
1,"2481","70.56","30.94","79.8","28.288000000000004","21","1","177"
1,"2482","79.8","28.288000000000004","77.59500000000001","35.7","0","1","177"
1,"2482.5","77.59500000000001","35.7","84.63","34.952","21","1","177"
1,"2483","84.63","34.952","102.79500000000002","22.644","0","0","177"
1,"2515","30.134999999999998","42.228","35.7","53.583999999999996","0","0","179"
1,"2551","43.364999999999995","10.676","56.910000000000004","15.776","0","0","181"
1,"2555","49.769999999999996","10.472","55.335","7.888","0","1","183"
1,"2556","55.125","6.188","51.660000000000004","18.904000000000003","0","0","183"
1,"2581","14.280000000000001","33.79600000000001","32.865","41.071999999999996","4","1","185"
1,"2582.5","32.865","41.071999999999996","43.05","40.324","21","1","185"
1,"2584","43.05","40.324","53.655","65.484","0","1","185"
1,"2594","56.07","53.992000000000004","41.685","48.212","0","1","185"
1,"2596","41.685","48.212","45.885000000000005","45.900000000000006","21","1","185"
1,"2598","45.885000000000005","45.900000000000006","54.81","62.22","0","1","185"
1,"2601","53.865","59.43200000000001","54.81","47.056000000000004","0","1","185"
1,"2602","54.81","47.056000000000004","57.96000000000001","43.928","21","1","185"
1,"2603","57.96000000000001","43.928","70.35000000000001","2.244","0","1","185"
1,"2608","72.55499999999999","3.06","76.125","6.392","0","0","185"
1,"2610","61.949999999999996","22.576","76.02000000000001","36.92399999999999","0","1","187"
1,"2613","78.75","34.136","74.76","37.06","0","0","187"
1,"2615","75.6","38.284","75.6","38.284","9","1","187"
1,"2615","75.6","38.284","72.44999999999999","42.5","21","1","187"
1,"2615","72.44999999999999","42.5","66.57000000000001","21.42","0","1","187"
1,"2620","64.155","19.991999999999997","68.985","7.0040000000000004","0","1","187"
1,"2625","71.92500000000001","7.208","71.505","17.34","0","1","187"
1,"2629","71.505","17.34","71.61","4.896000000000001","0","1","187"
1,"2631.5","71.61","4.896000000000001","77.28","2.108","21","1","187"
1,"2634","77.28","2.108","66.045","16.388","0","1","187"
1,"2635","66.045","16.388","75.91499999999999","18.156000000000002","21","1","187"
1,"2636","75.91499999999999","18.156000000000002","89.67000000000002","41.344","0","0","187"
1,"2642","65.31","28.56","73.08","44.472","0","1","189"
1,"2644","74.44500000000001","45.42399999999999","88.935","60.452","0","0","189"
1,"2652","64.26","53.992000000000004","69.72","46.716","0","1","191"
1,"2652.5","69.72","46.716","73.08","47.668","21","1","191"
1,"2653","73.08","47.668","63.21","47.327999999999996","0","1","191"
1,"2654","63.21","47.327999999999996","64.89","42.5","21","1","191"
1,"2655","64.89","42.5","63.945","50.592000000000006","0","1","191"
1,"2655.5","63.945","50.592000000000006","66.465","47.26","21","1","191"
1,"2656","66.465","47.26","63.629999999999995","44.676","0","1","191"
1,"2657.5","63.629999999999995","44.676","69.3","36.856","21","1","191"
1,"2659","69.3","36.856","65.205","27.063999999999997","0","1","191"
1,"2660","65.205","27.063999999999997","69.40499999999999","21.08","21","1","191"
1,"2661","69.40499999999999","21.08","87.99","8.636","0","1","191"
1,"2663","87.255","6.732","82.425","11.016","0","1","191"
1,"2664.5","82.425","11.016","79.8","7.48","21","1","191"
1,"2666","79.8","7.48","72.03","21.42","0","1","191"
1,"2667.5","72.03","21.42","74.97000000000001","27.540000000000003","21","1","191"
1,"2669","74.97000000000001","27.540000000000003","76.125","44.812000000000005","0","1","191"
1,"2674","75.705","41.684","94.92","36.176","11","0","191"
1,"2678","94.92","36.176","67.515","60.928","21","1","191"
1,"2682","67.515","60.928","55.440000000000005","50.93200000000001","0","1","191"
1,"2684","55.440000000000005","50.93200000000001","56.07","42.908","21","1","191"
1,"2686","56.07","42.908","61.739999999999995","43.928","0","1","191"
1,"2686.5","61.739999999999995","43.928","62.684999999999995","38.419999999999995","21","1","191"
1,"2687","62.684999999999995","38.419999999999995","58.800000000000004","24.072","0","1","191"
1,"2689.5","58.800000000000004","24.072","71.71499999999999","8.636","21","1","191"
1,"2692","71.71499999999999","8.636","70.875","21.148","0","1","191"
1,"2693.5","70.875","21.148","73.71000000000001","18.631999999999998","21","1","191"
1,"2695","73.71000000000001","18.631999999999998","74.76","33.456","0","1","191"
1,"2695.5","74.76","33.456","78.435","29.988","21","1","191"
1,"2696","78.435","29.988","71.82000000000001","32.436","0","0","191"
1,"2718","4.2","28.56","20.055","9.384","22","1","193"
1,"2721","20.055","9.384","35.28","12.512","21","1","193"
1,"2724","35.28","12.512","40.53","4.0120000000000005","0","1","193"
1,"2725","40.53","4.0120000000000005","44.625","2.4480000000000004","21","1","193"
1,"2726","44.625","2.4480000000000004","35.28","17.068","0","1","193"
1,"2727.5","35.28","17.068","37.589999999999996","13.804","21","1","193"
