"period_id","seconds","start_x","start_y","end_x","end_y","action_type","result","possession_group"
2,"1371","54.39","41.888","54.6","49.844","21","1","285"
2,"1373","54.6","49.844","58.800000000000004","62.492000000000004","0","1","285"
2,"1375","58.800000000000004","62.492000000000004","80.85000000000001","60.044","21","1","285"
2,"1377","80.85000000000001","60.044","89.14500000000001","43.452","1","0","285"
2,"1401","104.475","67.66","92.82000000000001","32.3","5","1","287"
2,"1403","97.96499999999999","31.076","105","24.48","11","0","287"
2,"1419","58.06499999999999","31.959999999999997","61.425","32.571999999999996","0","1","289"
2,"1420","61.004999999999995","35.224000000000004","43.47","28.424","0","1","289"
2,"1421","43.47","28.424","43.995","32.096000000000004","21","1","289"
2,"1422","43.995","32.096000000000004","19.425","35.564","0","1","289"
2,"1426","18.794999999999998","36.856","30.974999999999998","39.57600000000001","0","1","289"
2,"1429","29.609999999999996","41.616","29.505000000000003","20.672","0","1","289"
2,"1432","28.980000000000004","18.904000000000003","40.425000000000004","5.508","0","1","289"
2,"1434","37.48500000000001","4.9639999999999995","45.045","12.92","0","1","289"
2,"1436.5","45.045","12.92","34.65","6.256","21","1","289"
2,"1439","34.65","6.256","11.340000000000002","36.312000000000005","0","1","289"
2,"1441","11.97","35.972","23.415","46.580000000000005","0","1","289"
2,"1444.5","23.415","46.580000000000005","28.769999999999996","49.775999999999996","21","1","289"
2,"1448","28.769999999999996","49.775999999999996","34.335","59.704","0","1","289"
2,"1449","34.335","59.704","38.010000000000005","63.716","21","1","289"
2,"1450","38.010000000000005","63.716","43.47","49.844","0","1","289"
2,"1452","42.315","49.504","42.315","49.504","19","0","289"
2,"1452","46.095","49.98","46.095","49.98","10","0","291"
2,"1459","38.115","44.94799999999999","38.115","44.94799999999999","8","0","293"
2,"1521","15.225","34.408","21.945000000000007","29.919999999999995","18","1","295"
2,"1523","20.369999999999997","32.028","20.369999999999997","32.028","10","1","297"
2,"1523.5","20.369999999999997","32.028","24.465","42.228","21","1","297"
2,"1524","24.465","42.228","35.385000000000005","44.94799999999999","0","0","297"
2,"1547","33.81","68","46.51499999999999","63.376000000000005","2","1","299"
2,"1547.5","46.51499999999999","63.376000000000005","46.2","66.43599999999999","21","1","299"
2,"1548","46.2","66.43599999999999","77.28","50.456","0","0","299"
2,"1562","31.185","36.992000000000004","31.185","36.992000000000004","9","0","301"
2,"1565","30.240000000000002","30.804","30.240000000000002","30.804","9","1","303"
2,"1566","30.240000000000002","30.804","36.224999999999994","33.79600000000001","21","1","303"
2,"1567","36.224999999999994","33.79600000000001","48.72","17.068","0","1","303"
2,"1597","58.06499999999999","15.504000000000001","55.440000000000005","49.708","3","1","305"
2,"1598.5","55.440000000000005","49.708","60.58500000000001","56.236000000000004","21","1","305"
2,"1600","60.58500000000001","56.236000000000004","67.2","64.464","0","1","305"
2,"1602","68.145","67.184","71.505","54.196000000000005","0","1","305"
2,"1603","71.505","54.196000000000005","72.87","57.392","21","1","305"
2,"1604","72.87","57.392","95.865","47.19200000000001","0","0","305"
2,"1633","95.235","68","98.28","34.952","2","0","307"
2,"1636","81.69","33.592","91.97999999999999","17.68","0","1","309"
2,"1637","91.97999999999999","17.68","87.78","18.631999999999998","21","1","309"
2,"1638","87.78","18.631999999999998","105","46.716","0","0","309"
2,"1667","42","26.043999999999997","59.745","10.132","0","0","311"
2,"1683","34.02","1.4960000000000002","34.02","1.4960000000000002","9","1","313"
2,"1699","23.625","7.276","33.81","5.644","0","0","315"
2,"1701","24.465","18.768","46.935","15.164","0","1","317"
2,"1702","37.275","20.876","44.519999999999996","25.568","0","1","317"
2,"1705.5","44.519999999999996","25.568","65.73","37.943999999999996","21","1","317"
2,"1709","65.73","37.943999999999996","77.59500000000001","16.66","0","0","317"
2,"1724","20.790000000000003","22.304","51.765","30.804","0","1","319"
2,"1726","53.13","29.104","53.13","29.104","19","0","319"
2,"1735","52.08","54.332","53.655","55.284","9","0","321"
2,"1736","53.655","55.284","58.169999999999995","54.400000000000006","21","1","321"
2,"1737","58.169999999999995","54.400000000000006","67.82999999999998","44.94799999999999","0","1","321"
2,"1739.5","67.82999999999998","44.94799999999999","85.365","48.687999999999995","21","1","321"
2,"1742","85.365","48.687999999999995","85.365","48.687999999999995","7","0","321"
2,"1743","80.64","48.62","80.64","48.62","7","0","323"
2,"1751","56.910000000000004","58.82","69.3","49.436","0","1","325"
2,"1751.5","69.3","49.436","65.415","58.684","21","1","325"
2,"1752","65.415","58.684","65.415","57.324","0","1","325"
2,"1753","65.415","57.324","58.38","58.684","21","1","325"
2,"1754","58.38","58.684","63.21","58.956","21","1","325"
2,"1755","63.21","58.956","75.39","49.844","0","1","325"
2,"1756","75.39","49.844","71.92500000000001","53.652","21","1","325"
2,"1757","71.92500000000001","53.652","78.54","54.332","0","1","325"
2,"1758.5","78.54","54.332","71.71499999999999","51.272","21","1","325"
2,"1760","71.71499999999999","51.272","66.045","37.672","0","1","325"
2,"1761.5","66.045","37.672","67.41","29.172","21","1","325"
2,"1763","67.41","29.172","91.875","17.816000000000003","0","0","325"
2,"1769","60.37499999999999","10.88","81.165","2.72","21","1","327"
2,"1772","81.165","2.72","79.69500000000001","2.924","0","0","327"
2,"1776","83.685","0","78.85499999999999","10.132","2","1","329"
2,"1776","78.85499999999999","10.132","82.95","5.9159999999999995","21","1","329"
2,"1776","82.95","5.9159999999999995","81.58500000000001","3.4000000000000004","0","1","329"
2,"1780","81.58500000000001","2.788","74.23500000000001","18.291999999999998","0","1","329"
2,"1781","74.23500000000001","18.291999999999998","78.225","19.040000000000003","21","1","329"
2,"1782","78.225","19.040000000000003","79.69500000000001","24.82","0","1","329"
2,"1783","79.69500000000001","24.82","87.045","24.48","21","1","329"
2,"1784","87.045","24.48","98.49","20.672","0","1","329"
2,"1784.5","98.49","20.672","95.025","21.148","21","1","329"
2,"1785","95.025","21.148","95.025","21.148","19","0","329"
2,"1850","4.83","34.476","77.59500000000001","38.964","22","0","331"
2,"1869","51.03","29.58","46.2","32.708000000000006","21","1","333"
2,"1870","46.2","32.708000000000006","57.435","30.668","0","0","333"
2,"1875","75.28500000000001","30.94","97.96499999999999","9.655999999999999","0","1","335"
2,"1877","97.96499999999999","9.655999999999999","103.11","5.236","21","1","335"
2,"1879","103.11","5.236","94.07999999999998","12.512","0","0","335"
2,"1897","68.35499999999999","17.544","74.76","8.636","4","1","337"
2,"1899","74.76","8.636","78.435","12.171999999999999","21","1","337"
2,"1901","78.435","12.171999999999999","69.92999999999999","15.164","0","1","337"
2,"1902.5","69.92999999999999","15.164","79.8","15.64","21","1","337"
2,"1904","79.8","15.64","85.47","5.032000000000001","0","1","337"
2,"1905.5","85.47","5.032000000000001","88.2","2.4480000000000004","21","1","337"
2,"1907","88.2","2.4480000000000004","78.12","3.128","0","1","337"
2,"1907.5","78.12","3.128","83.89500000000001","3.74","21","1","337"
2,"1908","83.89500000000001","3.74","81.47999999999999","12.308000000000002","0","1","337"
2,"1909","81.47999999999999","12.308000000000002","84.83999999999999","12.376","21","1","337"
2,"1910","84.83999999999999","12.376","85.47","4.148","0","1","337"
2,"1912","85.47","3.8760000000000003","76.64999999999999","4.148","0","1","337"
2,"1913","76.64999999999999","4.148","81.06","4.216","21","1","337"
2,"1914","81.06","4.216","76.02000000000001","12.171999999999999","0","1","337"
2,"1916.5","76.02000000000001","12.171999999999999","81.165","20.128000000000004","21","1","337"
2,"1919","81.165","20.128000000000004","79.8","38.828","0","0","337"
2,"1922","81.06","38.896","105","30.056","11","0","339"
2,"2002","33.81","41.275999999999996","48.72","48.212","4","1","341"
2,"2003.5","48.72","48.212","55.650000000000006","49.98","21","1","341"
2,"2005","55.650000000000006","49.98","58.169999999999995","35.904","0","1","341"
2,"2023","65.73","44.88","59.535000000000004","47.396","4","1","343"
2,"2024","59.535000000000004","47.396","60.06000000000001","44.064","21","1","343"
2,"2025","60.06000000000001","44.064","78.12","0","0","0","343"
2,"2040","55.230000000000004","24.82","60.58500000000001","20.195999999999998","0","1","345"
2,"2041","62.265","19.924","61.11000000000001","25.16","0","1","345"
2,"2043","62.265","24.887999999999998","76.335","8.772","0","1","345"
2,"2044","76.335","8.772","72.975","10.608","21","1","345"
2,"2045","72.975","10.608","74.76","3.5360000000000005","0","1","345"
2,"2047","73.08","2.244","69.3","9.520000000000001","0","1","345"
2,"2048","69.3","9.520000000000001","73.5","10.267999999999999","21","1","345"
2,"2049","73.5","10.267999999999999","73.28999999999999","23.323999999999998","0","1","345"
2,"2052","75.91499999999999","22.44","80.115","29.308","0","1","345"
2,"2112","82.005","27.948","104.79","33.66","13","0","347"
2,"2119","76.755","5.304","76.755","5.304","10","0","349"
2,"2170","61.214999999999996","15.232","75.81","22.508000000000003","0","1","351"
2,"2172","75.81","22.508000000000003","75.81","22.508000000000003","19","0","351"
2,"2181","77.175","0","69.08999999999999","7.752000000000001","2","1","353"
2,"2182.5","69.08999999999999","7.752000000000001","79.275","11.355999999999998","21","1","353"
2,"2184","79.275","11.355999999999998","79.8","4.6240000000000006","0","1","353"
2,"2186","79.8","4.6240000000000006","82.635","5.644","21","1","353"
2,"2188","82.635","5.644","87.57000000000001","2.04","0","1","353"
2,"2189.5","87.57000000000001","2.04","78.015","1.8360000000000003","21","1","353"
2,"2191","78.015","1.8360000000000003","59.43000000000001","17.816000000000003","0","1","353"
2,"2192.5","59.43000000000001","17.816000000000003","55.545","16.456","21","1","353"
2,"2194","55.545","16.456","60.9","44.676","0","1","353"
2,"2196.5","60.9","44.676","63.105","54.263999999999996","21","1","353"
2,"2199","63.105","54.263999999999996","74.23500000000001","63.376000000000005","0","1","353"
2,"2200","74.23500000000001","63.376000000000005","70.77000000000001","65.484","21","1","353"
2,"2201","70.77000000000001","65.484","81.58500000000001","48.348","0","1","353"
2,"2201.5","81.58500000000001","48.348","80.95499999999998","53.652","21","1","353"
2,"2202","80.95499999999998","53.652","73.60499999999999","41.548","0","1","353"
2,"2205","73.71000000000001","41.616","75.39","38.419999999999995","0","0","353"
2,"2209","58.589999999999996","38.556000000000004","63.945","20.4","0","1","355"
2,"2209.5","63.945","20.4","62.265","22.916","21","1","355"
2,"2210","62.265","22.916","67.82999999999998","8.908000000000001","0","1","355"
2,"2212.5","67.82999999999998","8.908000000000001","78.225","11.56","21","1","355"
2,"2215","78.225","11.56","83.16000000000001","13.26","0","1","355"
2,"2215","83.16000000000001","13.26","84.94500000000001","16.456","21","1","355"
2,"2215","84.94500000000001","16.456","87.99","4.42","0","1","355"
2,"2217","89.565","3.5360000000000005","75.17999999999999","7.412","0","1","355"
2,"2218","75.17999999999999","7.412","82.005","3.8760000000000003","21","1","355"
2,"2219","82.005","3.8760000000000003","72.975","12.648000000000001","0","1","355"
2,"2220","72.975","12.648000000000001","78.96","10.88","21","1","355"
2,"2221","78.96","10.88","77.28","21.42","0","1","355"
2,"2223","80.01","22.168","73.39500000000001","11.56","0","1","355"
2,"2223.5","73.39500000000001","11.56","77.385","10.472","21","1","355"
2,"2224","77.385","10.472","84","14.008000000000001","0","0","355"
2,"2238","67.935","0","69.615","9.384","2","1","357"
2,"2238.5","69.615","9.384","67.82999999999998","13.464","21","1","357"
2,"2239","67.82999999999998","13.464","55.96499999999999","16.66","0","1","357"
2,"2242.5","55.96499999999999","16.66","56.07","25.228","21","1","357"
2,"2246","56.07","25.228","60.58500000000001","11.016","0","1","357"
2,"2248","62.684999999999995","10.744","70.875","5.032000000000001","0","1","357"
2,"2250","70.875","5.032000000000001","67.62","4.284","21","1","357"
2,"2252","67.62","4.284","51.975","18.02","0","1","357"
2,"2253","51.975","18.02","51.765","14.96","21","1","357"
2,"2254","51.765","14.96","54.81","35.7","0","1","357"
2,"2255.5","54.81","35.7","56.7","39.372","21","1","357"
2,"2257","56.7","39.372","66.99","3.2640000000000002","0","1","357"
2,"2260","71.82000000000001","3.128","75.495","3.8760000000000003","0","1","357"
2,"2261.5","75.495","3.8760000000000003","80.85000000000001","2.3120000000000003","21","1","357"
2,"2263","80.85000000000001","2.3120000000000003","85.78500000000001","7.752000000000001","0","1","357"
2,"2263","84.315","9.112","84.315","9.112","19","0","357"
2,"2276","93.45","3.3320000000000003","93.45","3.3320000000000003","10","1","359"
2,"2277","93.45","3.3320000000000003","99.015","1.904","21","1","359"
2,"2278","99.015","1.904","103.84500000000001","3.74","21","1","359"
2,"2279","103.84500000000001","3.74","100.48500000000001","9.18","0","0","359"
2,"2284","66.78","13.94","71.82000000000001","6.5280000000000005","0","0","361"
2,"2289","39.795","6.256","39.795","6.256","9","0","363"
2,"2303","4.41","30.871999999999996","22.575","15.64","22","1","365"
2,"2313","32.13","16.728","25.62","44.064","0","1","365"
2,"2316","25.62","44.064","28.455000000000002","57.392","21","1","365"
2,"2319","28.455000000000002","57.392","28.980000000000004","41.82","0","1","365"
2,"2320","28.980000000000004","41.82","30.869999999999997","44.94799999999999","21","1","365"
2,"2321","30.869999999999997","44.94799999999999","11.340000000000002","34.544","0","1","365"
2,"2325","9.345","33.524","42.63","21.896","0","1","365"
2,"2326","43.05","25.024","50.085","17.408","0","0","365"
2,"2338","59.955000000000005","10.608","59.955000000000005","10.608","8","0","367"
2,"2361","25.515","43.792","49.245","29.444","0","1","369"
2,"2364","51.555","33.116","58.06499999999999","40.8","0","1","369"
2,"2367","58.38","42.568","58.169999999999995","36.04","0","1","369"
2,"2367","58.169999999999995","36.04","56.175000000000004","39.57600000000001","21","1","369"
2,"2367","56.175000000000004","39.57600000000001","65.415","47.94","0","1","369"
2,"2369","66.885","50.048","66.885","50.048","7","1","369"
2,"2370","65.73","47.599999999999994","68.25","41.82","0","0","369"
2,"2374","78.64500000000001","41.548","78.64500000000001","41.548","19","0","371"
2,"2380","61.214999999999996","27.676000000000002","61.004999999999995","19.448","0","0","373"
2,"2384","29.084999999999997","32.436","11.025","27.948","0","1","375"
2,"2385.5","11.025","27.948","7.3500000000000005","32.776","21","1","375"
2,"2387","7.3500000000000005","32.776","35.7","3.5360000000000005","0","1","375"
2,"2390.5","35.7","3.5360000000000005","56.489999999999995","14.891999999999998","21","1","375"
2,"2394","56.489999999999995","14.891999999999998","68.25","18.564","0","1","375"
2,"2395.5","68.25","18.564","73.92","19.855999999999998","21","1","375"
2,"2397","73.92","19.855999999999998","68.565","13.056000000000001","0","1","375"
2,"2398.5","68.565","13.056000000000001","76.755","10.744","21","1","375"
2,"2400","76.755","10.744","81.165","16.796","0","1","375"
2,"2400.5","81.165","16.796","84.94500000000001","13.328000000000001","21","1","375"
2,"2401","84.94500000000001","13.328000000000001","72.66000000000001","22.78","0","1","375"
2,"2402","72.66000000000001","22.78","79.59","25.024","21","1","375"
2,"2403","79.59","25.024","72.345","29.308","0","1","375"
2,"2404","72.345","29.308","77.91","36.04","21","1","375"
2,"2405","77.91","36.04","81.47999999999999","50.32","0","1","375"
2,"2407","81.47999999999999","50.32","85.67999999999999","51.06799999999999","21","1","375"
2,"2409","85.67999999999999","51.06799999999999","76.44","44.2","0","1","375"
2,"2412","75.81","42.772","65.73","24.82","0","1","375"
2,"2414","66.885","24.412","78.54","15.164","0","1","375"
2,"2416","79.8","16.864","77.59500000000001","22.032","0","1","375"
2,"2417","77.59500000000001","22.032","80.22","23.868000000000002","21","1","375"
2,"2418","80.22","23.868000000000002","72.66000000000001","25.568","0","1","375"
2,"2418.5","72.66000000000001","25.568","76.755","29.716000000000005","21","1","375"
2,"2419","76.755","29.716000000000005","73.92","38.419999999999995","0","1","375"
2,"2420","73.92","38.419999999999995","77.59500000000001","42.16","21","1","375"
2,"2421","77.59500000000001","42.16","96.81","31.076","0","0","375"
2,"2517","52.605","34.204","44.1","32.3","0","1","377"
2,"2519","46.51499999999999","34.068","57.225","16.184","0","1","377"
2,"2520","57.225","16.184","53.550000000000004","20.4","21","1","377"
2,"2521","53.550000000000004","20.4","59.114999999999995","4.896000000000001","0","1","377"
2,"2523","59.114999999999995","4.896000000000001","56.489999999999995","9.315999999999999","21","1","377"
2,"2525","56.489999999999995","9.315999999999999","45.36000000000001","19.176","0","1","377"
2,"2526","45.36000000000001","19.176","45.15","22.576","21","1","377"
2,"2527","45.15","22.576","43.574999999999996","40.187999999999995","0","1","377"
2,"2528.5","43.574999999999996","40.187999999999995","45.675","45.832","21","1","377"
2,"2530","45.675","45.832","66.045","54.943999999999996","0","1","377"
2,"2532.5","66.045","54.943999999999996","63.105","61.74399999999999","21","1","377"
2,"2535","63.105","61.74399999999999","46.2","49.096","0","1","377"
2,"2539","44.519999999999996","50.25200000000001","45.989999999999995","25.296000000000003","0","1","377"
2,"2541.5","45.989999999999995","25.296000000000003","57.855000000000004","21.284","21","1","377"
2,"2544","57.855000000000004","21.284","65.205","5.032000000000001","0","1","377"
2,"2546","65.205","5.032000000000001","66.36","8.364","21","1","377"
2,"2548","66.36","8.364","58.69499999999999","16.932","0","1","377"
2,"2549","57.330000000000005","17.136","49.665","39.848","0","1","377"
2,"2552","50.4","38.828","64.575","55.352000000000004","0","1","377"
2,"2554","64.575","55.352000000000004","63","58.14","21","1","377"
2,"2556","63","58.14","78.435","49.708","0","1","377"
2,"2559","71.82000000000001","64.396","71.82000000000001","64.396","7","1","379"
2,"2661","78.75","63.104","101.64","29.92","3","0","381"
2,"2690","37.275","48.144","31.29","34.068","0","1","383"
2,"2691","31.29","34.068","32.97","39.644","21","1","383"
2,"2692","32.97","39.644","30.240000000000002","27.403999999999996","0","1","383"
2,"2692.5","30.240000000000002","27.403999999999996","26.04","36.448","21","1","383"
2,"2693","26.04","36.448","61.31999999999999","17.136","0","0","383"
2,"2705","40.635","13.872","59.21999999999999","8.092","0","1","385"
2,"2727","60.480000000000004","17.272","58.38","27.88","4","1","387"
2,"2727.5","58.38","27.88","56.28","35.02","21","1","387"
2,"2728","56.28","35.02","59.535000000000004","45.288","0","1","387"
2,"2729","59.535000000000004","45.288","59.955000000000005","55.147999999999996","21","1","387"
2,"2730","59.955000000000005","55.147999999999996","65.625","59.84","0","1","387"
2,"2731.5","65.625","59.84","66.885","66.164","21","1","387"
2,"2733","66.885","66.164","82.74","56.644","0","1","387"
2,"2734","82.74","56.644","84.315","59.43200000000001","21","1","387"
2,"2735","84.315","59.43200000000001","84.315","59.43200000000001","19","0","387"
2,"2744","75.705","66.3","75.705","66.3","10","0","389"
2,"2766","46.935","57.528","54.075","62.900000000000006","9","0","391"
2,"2768","54.075","62.900000000000006","58.169999999999995","57.528","21","1","391"
2,"2770","58.169999999999995","57.528","56.385000000000005","40.052","0","1","391"
2,"2772","54.39","41.888","61.949999999999996","18.564","0","1","391"
2,"2773.5","61.949999999999996","18.564","63.419999999999995","24.82","21","1","391"
2,"2775","63.419999999999995","24.82","49.245","40.324","0","1","391"
2,"2776.5","49.245","40.324","51.449999999999996","43.792","21","1","391"
2,"2778","51.449999999999996","43.792","63.735","50.66","0","1","391"
2,"2778.5","63.735","50.66","63.419999999999995","55.896","21","1","391"
2,"2779","63.419999999999995","55.896","75.495","63.647999999999996","0","1","391"
2,"2784","73.185","63.443999999999996","77.385","62.56","0","1","391"
2,"2784.5","77.385","62.56","78.85499999999999","67.932","21","1","391"
2,"2785","78.85499999999999","67.932","79.69500000000001","62.62799999999999","0","0","391"
2,"2787","67.095","59.43200000000001","60.06000000000001","45.763999999999996","0","1","393"
2,"2789","60.06000000000001","45.763999999999996","57.435","41.616","21","1","393"
2,"2791","57.435","41.616","70.455","22.916","0","1","393"
2,"2792.5","70.455","22.916","69.72","14.62","21","1","393"
2,"2794","69.72","14.62","75.91499999999999","5.848","0","1","393"
2,"2796","75.91499999999999","5.848","80.95499999999998","4.760000000000001","21","1","393"
2,"2798","80.95499999999998","4.760000000000001","88.935","12.376","0","1","393"
2,"2799","87.675","13.872","17.325","53.856","0","0","393"
2,"2808","42.735","11.355999999999998","28.665000000000003","30.668","0","1","395"
2,"2811","26.565","32.64","46.935","50.592000000000006","0","1","395"
2,"2814","46.935","50.592000000000006","59.745","60.996","21","1","395"
2,"2817","59.745","60.996","54.6","41.752","0","1","395"
2,"2820","55.755","41.412","80.535","2.9920000000000004","0","1","395"
2,"2824","80.95499999999998","3.4000000000000004","85.78500000000001","11.424000000000001","0","1","395"
2,"2824.5","85.78500000000001","11.424000000000001","83.26499999999999","14.756","21","1","395"
2,"2825","83.26499999999999","14.756","79.59","10.404","0","1","395"
2,"2826","79.59","10.404","79.17","15.368","21","1","395"
2,"2827","79.17","15.368","79.17","15.368","7","1","395"
2,"2828","79.17","15.368","82.845","23.052","21","1","395"
2,"2829","82.845","23.052","83.37","17.204","0","0","395"
2,"2842","58.38","39.032","87.885","9.112","0","1","397"
2,"2843","87.885","9.112","84.42","7.616","21","1","397"
2,"2844","84.42","7.616","103.215","13.668000000000001","0","0","397"
2,"2849","102.375","14.075999999999999","97.545","34.748","1","0","399"
2,"2856","82.95","65.28","97.545","28.491999999999997","1","0","401"
2,"2861","89.355","38.623999999999995","105","36.24399999999999","11","0","403"
2,"2895","46.51499999999999","61.812000000000005","46.51499999999999","61.812000000000005","8","0","405"
2,"2928","22.785","35.224000000000004","32.655","38.148","0","1","407"
2,"2930","36.75","41.208","71.92500000000001","19.516","0","0","407"
2,"2933","33.075","48.483999999999995","33.075","48.483999999999995","9","1","409"
2,"2970","39.585","53.652","47.88","20.808","3","1","411"
2,"2972.5","47.88","20.808","54.81","25.432","21","1","411"
2,"2975","54.81","25.432","95.865","45.152","0","1","411"
2,"2978","92.295","47.87200000000001","97.44","40.732","0","0","411"
2,"2981","85.57499999999999","52.836","85.57499999999999","52.836","9","1","413"
2,"2982","85.57499999999999","52.836","89.88","53.652","21","1","413"
2,"2983","89.88","53.652","96.81","41.14","1","0","413"
2,"2986","84.735","53.72","92.82000000000001","56.848","0","1","415"
2,"2987.5","92.82000000000001","56.848","87.57000000000001","61.88","21","1","415"
2,"2989","87.57000000000001","61.88","95.13","37.331999999999994","1","1","415"
2,"2990","94.29","37.672","105","36.448","11","0","415"
2,"3025","40.005","47.19200000000001","33.81","32.776","0","1","417"
2,"3026","33.81","32.776","36.12","37.943999999999996","21","1","417"
2,"3027","36.12","37.943999999999996","33.81","42.636","0","0","417"
2,"3031","4.41","34.476","4.41","34.476","14","1","419"
2,"3032.5","4.41","34.476","5.3549999999999995","26.452","21","1","419"
2,"3034","5.3549999999999995","26.452","22.785","17.204","18","1","419"
2,"3035","22.785","17.204","22.785","17.204","19","0","419"
2,"3075","3.9899999999999998","30.532","52.605","23.12","22","1","421"
2,"3079","51.765","23.392","62.58","22.44","0","1","421"
2,"3080","65.1","23.936000000000003","81.165","22.032","0","0","421"
2,"3097","5.670000000000001","17.476","5.670000000000001","17.476","10","0","423"
2,"3115","4.2","67.116","4.2","67.116","9","0","425"
